Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Hyatt Place - St. George Convention Center,1819 S 120 E,,St. George,UT,84790,,435-656-8686,E,,Public,24 hours daily; customer use only,,,,,,2,,,Non-Networked,,GPS,37.077204,-113.580398,2023-01-10,166755,2023-02-14 15:54:11 UTC,P,,,2020-08-31,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Comfort Inn & Suites Zion Park Area,45 N 2600 W,,Hurricane,UT,84737,,435-879-7220,E,,Public,24 hours daily; customer use only,,,,,,4,,,Non-Networked,,GPS,37.176305,-113.338399,2023-01-10,166756,2023-02-14 15:54:11 UTC,P,,,2020-08-31,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,Free for guests only,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Sleep Inn & Suites Hurricane Zion Park Area,58 N 2260 W,,Hurricane,UT,84737,,435-628-2050,E,,Public,24 hours daily; customer use only,,,,,,2,,,Non-Networked,,GPS,37.177196,-113.3284,2023-12-13,166757,2024-01-31 22:07:01 UTC,P,,,2020-08-31,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,$2 per hour for first 4 hours,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Kolob Canyons Visitor Center,3752 E Kolob Canyon Rd,,New Harmony,UT,84757,,435-772-3256,E,,Public,Visitor center hours,,,,,,2,,,Non-Networked,,GPS,37.45364,-113.225358,2023-01-10,166758,2023-03-10 21:33:17 UTC,P,,,2020-08-31,,,,,J1772,US,,,,Public,,public,,,NATL_PARK,,,,,,,Free,,,,,,,,,,false,,,,,Zion National Park,,,LD,false,
ELEC,STATE OF UTAH RICHFIELD SO 1,210 W 800 S,,Richfield,UT,84701,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.75727,-112.08795,2025-01-17,166885,2025-01-17 01:25:54 UTC,,,,2020-09-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WVC GARAGE LEVEL ONE B,2846 Lehman Ave,Parking Garage Floor One,West Valley City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.694648,-111.960982,2025-01-17,166902,2025-01-17 01:17:41 UTC,,,,2020-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WVC GARAGE LEVEL SIX A,2842 W 3590 S,Parking Garage Floor Six,West Valley City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.695364,-111.960612,2025-01-17,166903,2025-01-17 01:17:41 UTC,,,,2020-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WVC GARAGE LEVEL THREE A,3534 W Valley Central Station bus Loop,Parking Garage Floor Three,West Valley City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.69545,-111.96059,2025-01-17,166904,2025-01-17 01:17:37 UTC,,,,2020-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WVC GARAGE LEVEL ONE C,2843 W 3590 S,Parking Garage Floor One,West Valley City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.694648,-111.961068,2025-01-17,166905,2025-01-17 01:17:32 UTC,,,,2020-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DAVISTECH P1,435 Simmons Way,Allied Health Building,Kaysville,UT,84037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.027346,-111.92436,2025-01-17,167076,2025-01-17 01:24:44 UTC,,,,2020-09-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DIXIETECH NORTH PARKING B,456 Knowledge Way,,St. George,UT,84770,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.099491,-113.592897,2025-01-17,167162,2025-01-17 01:24:16 UTC,,,,2020-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATE OF UTAH WELCOME WEST 2,216 S Main St,,Monticello,UT,84535,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.86947,-109.343315,2025-01-17,167183,2025-01-17 01:26:33 UTC,,,,2020-09-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATE OF UTAH BLUFF EAST 2,455 W Main St,,Bluff,UT,84512,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.281428,-109.567866,2025-01-17,167233,2025-01-17 01:26:37 UTC,,,,2020-10-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATE OF UTAH BLUFF WEST 1,409 Main St,,Bluff,UT,84512,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.281765,-109.567111,2025-01-17,167234,2025-01-17 01:26:37 UTC,,,,2020-10-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Avia - The Exchange Apartments - SLC,330 E 400 S,,Salt Lake City,UT,84111,,855-885-9571,E,,Public,,,,,,,38,,,OpConnect,https://opconnect-ev.com,GPS,40.76004,-111.88142,2025-01-17,167244,2025-01-17 03:15:19 UTC,,,,2020-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Cache Valley Hospital,2380 N 400 E,,North Logan,UT,84341,,435-713-9700,E,,Public,"24 hours daily; for hospital visitors, patients and staff use only",,,,,,2,,,Non-Networked,,GPS,41.775072,-111.821129,2024-11-06,167451,2024-11-06 19:40:58 UTC,P,,,2020-10-05,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,City of Tremonton - Shuman Park,210 N Tremont St,,Tremonton,UT,84337,,435-257-9500,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.714247,-112.165546,2025-01-13,167452,2025-01-13 23:38:08 UTC,P,,,2020-10-05,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Tremonton - City Offices,102 S Tremont St,,Tremonton,UT,84337,,435-257-9500,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.710612,-112.166758,2025-01-13,167453,2025-01-13 23:38:08 UTC,P,,,2020-10-05,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,KAYSVILLECITY CITY HALL 3,23 E Center St,Northeast corner of City Hall parking,Kaysville,UT,84037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.03556,-111.93751,2025-01-17,167619,2025-01-17 01:27:06 UTC,,,,2020-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KAYSVILLECITY CITY HALL 1,55 E Center St,Northeast corner of City Hall parking,Kaysville,UT,84037,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.03548,-111.93751,2025-01-17,167620,2025-01-17 01:27:06 UTC,,,,2020-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,U OF U W. VILL S1,636 University Village,,Salt Lake City,UT,84108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.751812,-111.833845,2025-01-17,167621,2025-01-17 01:22:37 UTC,,,,2020-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATEOFUTDAS DHSCLEARFIELD3,1350 E 1450 S,,Clearfield,UT,84015,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.091507,-111.998962,2025-01-17,167678,2025-01-17 01:27:03 UTC,,,,2020-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SCO ROY_CLINIC_1,1915 W 5950 S,,Roy,UT,84067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.155512,-112.026574,2025-01-17,168079,2025-01-17 01:27:38 UTC,,,,2020-10-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATE OF UTAH GC EAST ST1,35 S Bear Lake Blvd,,Garden City,UT,84028,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.94635,-111.394295,2025-01-17,168180,2025-01-17 01:26:21 UTC,,,,2020-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SLCO FLEET SLCHD GAR WEST,788 Woodoak Ln,,Murray,UT,84107,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.653171,-111.870074,2025-01-17,168237,2025-01-17 01:27:44 UTC,,,,2020-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,American Preparatory Schools district office - Tesla Destination,12894 Pony Express Rd Unit 600,,Draper,UT,84020,,877-798-3752,E,,Private,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.51686,-111.89382,2024-07-01,168574,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Armormax - Tesla Destination,"181 S 600 W, Building 3a /Bay 5",,Ogden,UT,84404,,877-798-3752,E,,Private,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.259237,-111.963988,2024-07-01,168588,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Centre Point Plaza - Tesla Destination,6605 S Redwood Rd,,Taylorsville,UT,84084,,877-798-3752,E,,Private,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.631233,-111.937799,2024-07-01,168672,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Comfort Inn & Suites Fillmore - Tesla Destination,940 S Hwy 99,,Fillmore,UT,84631,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.949602,-112.346876,2024-07-01,168696,2025-01-09 17:57:07 UTC,P,,,2019-08-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Cytozyme - Tesla Destination,2700 S 600 W,,Magna,UT,84115,,877-798-3752,E,,Private,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.71286,-111.90739,2024-07-01,168723,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,J1772 TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,GoEngineer - Tesla Destination,1787 E Fort Union Blvd Suite 101,,Salt Lake City,UT,84121,,877-798-3752,E,,Private,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.625111,-111.84076,2024-07-01,168801,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Lone Peak Center - Tesla Destination,11814 S Election Rd,,Draper,UT,84020,,877-798-3752,E,,Private,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.536419,-111.895242,2024-07-01,168934,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Weber County Library - Tesla Destination,2464 Jefferson Ave,,Ogden,UT,84401,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.221101,-111.964431,2024-07-01,168940,2025-01-09 17:57:07 UTC,P,,,2019-08-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Nature's Fusions Essential Oils - Tesla Destination,1405 W 820 N,,Provo,UT,84601,,877-798-3752,E,,Private,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.24443,-111.68276,2024-07-01,168981,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Podium Corporate Campus - Tesla Destination,3301 N Thanksgiving Wy,,Lehi,UT,84043,,877-798-3752,E,,Private,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.429147,-111.891162,2024-07-01,169030,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Residence Inn by Marriott Provo South University - Tesla Destination,1290 S University Ave,,Provo,UT,84601,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.217086,-111.659496,2024-07-01,169069,2025-01-09 17:57:07 UTC,P,,,2018-06-04,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Taylor Electric - Tesla Destination,2650 S 1030 W,,South Salt Lake City,UT,84119,,877-798-3752,E,,Private,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.713805,-111.922533,2024-07-01,169160,2025-01-09 17:57:07 UTC,P,,,2020-11-03,,,,,TESLA,US,,,,Privé,,private,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Zion Canyon Lodge - Tesla Destination,990 Zion Park Blvd,,Springdale,UT,84767,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.18781,-113.001248,2024-07-01,169281,2025-01-09 17:57:07 UTC,P,,,2019-08-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,WRIGHT HOMES STATION #2,527 Pioneer Rd,Charging unit on the west side of parking lot,Draper,UT,84020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.525585,-111.87667,2025-01-17,169888,2025-01-17 01:27:18 UTC,,,,2020-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KANAB CENTER KANAB ST6,202 E 100 N,,Kanab,UT,84741,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.049057,-112.52448,2025-01-17,170066,2025-01-17 01:28:52 UTC,,,,2020-12-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KANAB CENTER KANAB L3 ST1,28 N 100 E,,Kanab,UT,84741,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.04852,-112.52637,2025-01-17,170067,2025-01-17 01:28:44 UTC,,,,2020-12-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KANAB CENTER KANAB L3 ST2,28 N 100 E,,Kanab,UT,84741,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.048454,-112.52629,2025-01-17,170151,2025-01-17 01:28:44 UTC,,,,2020-12-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEC1 OLENE WALKER 2,3751 S 900 W,,Salt Lake City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.689606,-111.91566,2025-01-17,170197,2025-01-17 01:29:36 UTC,,,,2020-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Ruby's Inn - Tesla Destination,26 S Main St,,Bryce Canyon City,UT,84764,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.673655,-112.157557,2024-07-01,170255,2025-01-09 17:57:07 UTC,P,,,2020-12-17,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Sam's Club - Salt Lake City, UT",1905 South 300 West,,Salt Lake City,UT,84115,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,40.72787,-111.89792,2025-01-17,170340,2025-01-17 03:07:28 UTC,,,,2020-12-18,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY HALL SOUTH JORDAN 1,1600 West Towne Center Drive,East Side of City Hall,South Jordan,UT,84095,,888-758-4389,E,,Public,Mon 4:00am - 9:00pm; Tue 4:00am - 9:00pm; Wed 4:00am - 9:00pm; Thu 4:00am - 9:00pm; Fri 4:00am - 9:00pm; Sat 4:00am - 9:00pm; Sun 4:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.558655,-111.93592,2025-01-17,170957,2025-01-17 01:30:06 UTC,,,,2021-01-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CITY HALL SOUTH JORDAN 2,1600 West Towne Center Drive,East Side of City Hall,South Jordan,UT,84095,,888-758-4389,E,,Public,Mon 4:00am - 9:00pm; Tue 4:00am - 9:00pm; Wed 4:00am - 9:00pm; Thu 4:00am - 9:00pm; Fri 4:00am - 9:00pm; Sat 4:00am - 9:00pm; Sun 4:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.55836,-111.9358,2025-01-17,170958,2025-01-17 01:30:06 UTC,,,,2021-01-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ADOBE LEI NORTH LOT 4,2702 N Frontage Rd,North East Lot By Building,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.435748,-111.892504,2025-01-17,171513,2025-01-17 01:06:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ADOBE LEI NORTH LOT 3,2702 N Frontage Rd,North East Lot By Building,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.435759,-111.892532,2025-01-17,171514,2025-01-17 01:06:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ADOBE LEI NORTH LOT 2,2702 N Frontage Rd,North East Lot By Building,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.43577,-111.892562,2025-01-17,171515,2025-01-17 01:06:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ADOBE LEI NORTH LOT 1,2702 N Frontage Rd,North East Lot By Building                                                   UT1      UT2,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.435779,-111.892594,2025-01-17,171516,2025-01-17 01:06:05 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITOL EAST 3,Utah State Capitol East Lot,,Salt Lake City,UT,84103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.778019,-111.886961,2025-01-17,171805,2025-01-17 00:36:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITOL EAST 4,Utah State Capitol East Lot,,Salt Lake City,UT,84103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.777859,-111.886957,2025-01-17,171806,2025-01-17 00:36:48 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAPITOL EAST 1,Utah State Capitol East Lot,,Salt Lake City,UT,84103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.778316,-111.886961,2025-01-17,171807,2025-01-17 00:36:47 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SRO TOWNE RIDGE 2,75 Towne Ridge Parkway,,Sandy,UT,84070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.574738,-111.893221,2025-01-17,172231,2025-01-17 00:44:50 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SRO TOWNE RIDGE 1,75 Towne Ridge Parkway,,Sandy,UT,84070,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.574685,-111.89327,2025-01-17,172232,2025-01-17 00:44:30 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATE OF UTAH EAST 1,2010 S 2760 W,,Salt Lake City,UT,84104,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.727608,-111.959951,2025-01-17,172625,2025-01-17 00:47:25 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LONE PEAK 6 LONE PEAK 2 (S),11781 Lone Peak Pkwy,,Draper,UT,84020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.537723,-111.896728,2025-01-17,173089,2025-01-17 00:55:00 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AIRPORT HOTELS FAIRFIELD WEST2,2878 S 5600 W,,West Valley City,UT,84120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.70782,-112.02541,2025-01-17,173090,2025-01-17 00:53:59 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AIRPORT HOTELS FAIRFIELD WEST1,2878 S 5600 W,,West Valley City,UT,84120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.707819,-112.025415,2025-01-17,173091,2025-01-17 00:53:54 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AIRPORT HOTELS HILTON 1,202 Jimmy Doolittle Rd,,Salt Lake City,UT,84116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772293,-112.019644,2025-01-17,173092,2025-01-17 00:53:52 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATE OF UTAH UDOT OREM,658 N 1500 W,,Orem,UT,84057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.309559,-111.730541,2025-01-17,173120,2025-01-17 00:41:01 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATE OF UTAH UDOT OREM 2,658 N 1500 W,,Orem,UT,84057,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.309562,-111.730474,2025-01-17,173121,2025-01-17 00:40:11 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PUBLIC USE LIBERTY PARK,600 E. 900 South Liberty Park,"West side of Liberty Park, next to the Tennis Courts",Salt Lake City,UT,84105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.746789,-111.876313,2025-01-17,173143,2025-01-17 00:50:13 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
